number,name,position,height,weight,class,hometown
0,Ryan Jones,G,"6' 3""",185 lbs,SO,"Rio Rancho, NM"
1,Rinardo Perry,G,"6' 4""",180 lbs,FR,"Washington, DC"
3,Stefan Borovac,G/F,"6' 8""",210 lbs,FR,"Stoney Creek, ON"
5,Dontavious Smith,F,"6' 8""",200 lbs,SO,"Cullen, LA"
10,Jahad Thomas,G/F,"6' 2""",210 lbs,JR,"Williamsport, PA"
11,Isaac White,G,"6' 0""",178 lbs,SO,"Ashland, OH"
12,Josh Gantz,G/F,"6' 7""",210 lbs,SO,"Grove City, OH"
21,Jordan Shea,G,"6' 4""",195 lbs,SO,"Madison, WI"
22,Matt Harris,G,"6' 1""",198 lbs,JR,"Erie, PA"
23,Logan Primerano,G/F,"6' 4""",180 lbs,SO,"Peru, IN"
24,Tyler Livingston,F,"6' 6""",215 lbs,SR,"Hudson, NH"
35,Connor Bennett,F,"6' 10""",230 lbs,FR,"Wilmington, MA"
44,Cameron Wolter,F,"6' 8""",235 lbs,FR,"Fishers, IN"
