number,name,position,height,weight,class,hometown
0,Hayes Garrity,G,"6' 2""",175 lbs,JR,"Beaverton, OR"
1,Geno Luzcando,G,"6' 3""",200 lbs,JR,"Estacion Central, Chile"
3,Ethan Telfair,G,"6' 0""",175 lbs,SR,"Coney Island, NY"
5,Robert Jones III,F,"6' 8""",195 lbs,JR,"Mansfield, OH"
10,Lyle Sutton,G,"6' 2""",185 lbs,FR,"Rexburg, ID"
11,Erik Nakken,G,"6' 3""",195 lbs,JR,"Cedar City, UT"
13,Novak Topalovic,C,"7' 0""",230 lbs,FR,"Nis, Serbia"
15,Brandon Boyd,G,"5' 11""",170 lbs,SO,"Los Angeles, CA"
22,Clark Wilkinson,F,"6' 7""",195 lbs,FR,"Pocatello, ID"
23,Houston Wahlen,G,"6' 2""",175 lbs,FR,"Aberdeen, ID"
24,Stephen Lennox,F,"6' 9""",220 lbs,SO,"Lovington, NM"
25,Gary Chivichyan,G,"6' 4""",200 lbs,SO,"Los Angeles, CA"
32,Balint Mocsan,G,"6' 3""",182 lbs,FR,"Budapest, Hungary"
33,Keshawn Liggins,G,"6' 5""",195 lbs,JR,"Middleton, ID"
35,Kyle Ingram,F,"6' 8""",220 lbs,SR,"Pasadena, CA"
