number,name,position,height,weight,class,hometown
0,Jalen Avery,G,"6' 0""",185 lbs,SO,"Covington, KY"
1,Adonis De La Rosa,C,"7' 0""",261 lbs,SO,"Bronx, NY"
2,Rosel Hurley,G/F,"6' 5""",195 lbs,FR,"Shaker Heights, OH"
3,Jerrelle DeBerry,G,"6' 5""",205 lbs,JR,"Milwaukee, WI"
4,Taishaun Johnson,G,"6' 0""",170 lbs,JR,"Indianapolis, IN"
5,Danny Pippen,F,"6' 9""",220 lbs,FR,"Detroit, MI"
11,Jon Fleming,G,"5' 9""",160 lbs,SR,"Fishers, IN"
13,Mitch Peterson,G,"6' 5""",190 lbs,FR,"Richfield, OH"
14,Alonzo Walker,F,"6' 6""",180 lbs,FR,"Brampton, ON"
23,Jaylin Walker,G,"6' 1""",180 lbs,SO,"Detroit, MI"
25,Tanner Castora,G,"6' 2""",180 lbs,SO,"Strongsville, OH"
30,Deon Edwin,G,"6' 3""",210 lbs,SR,British Virgin Islands
32,Desmond Ridenour,G,"6' 2""",185 lbs,JR,"Cleveland Heights, OH"
33,Leo Edwards,F,"6' 8""",220 lbs,JR,"Detroit, MI"
35,Jimmy Hall,F,"6' 8""",235 lbs,SR,"Brooklyn, NY"
55,Kevin Zabo,G,"6' 2""",180 lbs,JR,"Gatineau, PQ"
