number,name,position,height,weight,class,hometown
0,Montae Glenn,F,"6' 8""",230 lbs,SO,"Carrollton, GA"
1,Devonte Boykins,G,"6' 2""",180 lbs,JR,"Forest City, NC"
2,Mike Hughes,G,"6' 3""",190 lbs,JR,"Winston-Salem, NC"
3,Ike Smith,G,"6' 4""",195 lbs,SO,"Gainesville, FL"
4,Tookie Brown,G,"5' 11""",180 lbs,SO,"Madison, GA"
5,B.J. Gladden,F,"6' 6""",210 lbs,JR,"Charlotte, NC"
10,Jake Allsmiller,G,"6' 5""",185 lbs,JR,"Nashville, TN"
11,Shawn O'Connell,F,"6' 8""",190 lbs,SO,"Roswell, GA"
12,Aubrey McRae,G,"6' 3""",185 lbs,SO,"Augusta, GA"
13,Quan Jackson,G,"6' 4""",180 lbs,FR,"Tallahassee, FL"
14,Coye Simmons,F,"6' 8""",235 lbs,JR,"Winston-Salem, NC"
21,James Holder,G,"6' 1""",175 lbs,SR,"Gwinnett, GA"
24,Brandon Wimberly,G,"6' 1""",170 lbs,JR,"Macon, GA"
25,David Georgiev,F,"6' 7""",200 lbs,FR,"Skopje, Macedonia"
30,Deshaven Reynolds,,NA,NA,FR,NA
33,Dominique Bullock,G,"5' 11""",183 lbs,SR,"Valdosta, GA"
NA,Jared Hamilton,G,"6' 4""",190 lbs,SO,"Charlotte, NC"
