number,name,position,height,weight,class,hometown
1,Christian Sanders,G,"6' 4""",192 lbs,SR,"Houston, TX"
2,Robert Cartwright,G,"6' 2""",180 lbs,SO,"Pasadena, CA"
3,Malcolm Allen,G,"6' 1""",180 lbs,JR,"Las Vegas, NV"
4,Andrew Ekmark,G,"6' 2""",170 lbs,FR,"Paradise Valley, AZ"
5,Kodye Pugh,F,"6' 8""",205 lbs,FR,"Baltimore, MD"
10,Michael Humphrey,F,"6' 9""",245 lbs,JR,"Phoenix, AZ"
11,Dorian Pickens,G,"6' 5""",215 lbs,JR,"Phoenix, AZ"
12,Josh Hanson,G,"6' 1""",175 lbs,JR,"Houston, TX"
14,Marcus Sheffield,G,"6' 5""",180 lbs,SO,"Alpharetta, GA"
15,Marcus Allen,G,"6' 3""",190 lbs,SR,"Las Vegas, NV"
20,Josh Sharma,C,"7' 0""",220 lbs,SO,"Lexington, MA"
21,Cameron Walker,F,"6' 7""",200 lbs,SO,"Santa Maria, CA"
22,Reid Travis,F,"6' 8""",245 lbs,JR,"Minneapolis, MN"
23,Rodney Herenton,G,"6' 1""",155 lbs,FR,"Chicago, IL"
25,Blake Pagon,G,"6' 4""",190 lbs,FR,"Haymarket, VA"
30,Grant Verhoeven,C,"6' 9""",250 lbs,SR,"Hanford, CA"
33,Trevor Stanback,F,"6' 11""",220 lbs,FR,"Pasadena, CA"
