number,name,position,height,weight,class,hometown
0,Avery Woodson,G,"6' 2""",190 lbs,SR,"Waynesboro, MS"
1,Tyler Lewis,G,"5' 11""",170 lbs,SR,"Statesville, NC"
3,Kamar Baldwin,G,"6' 0""",170 lbs,FR,"Winder, GA"
4,Tyler Wideman,F,"6' 8""",240 lbs,JR,"Schererville, IN"
10,Trey Pettus,G,"6' 4""",200 lbs,SR,"St. Louis, MO"
11,Kethan Savage,G,"6' 3""",205 lbs,SR,"Fairfax, VA"
20,Henry Baddley,G/F,"6' 4""",175 lbs,FR,"Wadsworth, OH"
22,Sean McDermott,G/F,"6' 6""",190 lbs,FR,"Pendleton, IN"
25,Steven Bennett,G,"6' 3""",190 lbs,SR,"New Castle, IN"
30,Kelan Martin,F,"6' 7""",220 lbs,JR,"Louisville, KY"
45,Andrew Chrabascz,F,"6' 7""",230 lbs,SR,"Portsmouth, RI"
50,Joey Brunk,F/C,"6' 11""",240 lbs,FR,"Indianapolis, IN"
51,Nate Fowler,C,"6' 10""",240 lbs,SO,"Cincinnati, OH"
NA,Paul Jorgensen,G,"6' 2""",185 lbs,JR,"New City, NY"
