number,name,position,height,weight,class,hometown
0,Nate Britt,G,"6' 1""",175 lbs,SR,"Upper Mariboro, MD"
1,Theo Pinson,G/F,"6' 6""",211 lbs,JR,"Greensboro, NC"
2,Joel Berry II,G,"6' 0""",195 lbs,JR,"Apopka, FL"
3,Kennedy Meeks,F,"6' 10""",260 lbs,SR,"Charlotte, NC"
4,Isaiah Hicks,F,"6' 9""",242 lbs,SR,"Oxford, NC"
5,Tony Bradley,F,"6' 11""",240 lbs,FR,"Bartow, FL"
11,Shea Rush,F,"6' 6""",200 lbs,FR,"Fairway, KS"
13,Kanler Coker,G,"6' 4""",200 lbs,SR,"Gainesville, GA"
14,Brandon Robinson,G,"6' 5""",162 lbs,FR,"Lithia Springs, GA"
21,Seventh Woods,G,"6' 2""",180 lbs,FR,"Columbia, SC"
24,Kenny Williams,G,"6' 4""",180 lbs,SO,"Midlothian, VA"
25,Aaron Rohlman,F,"6' 6""",210 lbs,JR,"Gastonia, NC"
30,Stilman White,G,"6' 1""",178 lbs,SR,"Wilmington, NC"
32,Luke Maye,F,"6' 8""",235 lbs,SO,"Huntersville, NC"
44,Justin Jackson,F,"6' 8""",210 lbs,JR,"Tomball, TX"
