number,name,position,height,weight,class,hometown
0,Camron Justice,G,"6' 3""",180 lbs,SO,"Hindman, KY"
1,Payton Willis,G,"6' 4""",182 lbs,FR,"Fayetteville, AR"
2,Joe Toye,G/F,"6' 7""",208 lbs,SO,"Chicago, IL"
3,Luke Kornet,F,"7' 1""",250 lbs,SR,"Lantana, TX"
5,Matthew Fisher-Davis,G,"6' 5""",185 lbs,JR,"Charlotte, NC"
11,Jeff Roberson,F,"6' 6""",224 lbs,JR,"Houston, TX"
12,Djery Baptiste,C,"6' 10""",240 lbs,FR,"Gonaives, Haiti"
13,Riley LaChance,G,"6' 2""",192 lbs,JR,"Brookfield, WI"
14,Larry Austin Jr.,G,"6' 2""",175 lbs,JR,"Springfield, IL"
15,Clevon Brown,F,"6' 8""",219 lbs,FR,"San Antonio, TX"
20,Phillip McGloin,G,"6' 1""",183 lbs,JR,"Washington, DC"
24,Nolan Cressler,G,"6' 4""",210 lbs,SR,"Pittsburgh, PA"
