number,name,position,height,weight,class,hometown
0,Maleke Haynes,G,"5' 10""",160 lbs,JR,"Reseda, CA"
1,Kendall Small,G,"6' 0""",182 lbs,SO,"Anaheim, CA"
2,T.J. Wallace,G,"6' 3""",215 lbs,SR,"Stockton, CA"
3,Miles Reynolds,G,"6' 2""",170 lbs,JR,"Chicago, IL"
4,Tonko Vuko,F,"6' 8""",230 lbs,SR,"Split, Croatia"
5,Anthony Townes,F,"6' 6""",215 lbs,SO,"Modesto, CA"
10,Keshon Montague,G,"6' 0""",170 lbs,FR,"Brampton, ON"
11,Jack Williams,F,"6' 8""",220 lbs,SO,"Valencia, CA"
14,Max Tinsley,G,"6' 2""",170 lbs,SO,"Porter Ranch, CA"
15,D.J. Ursery,G,"6' 4""",195 lbs,JR,"Los Angeles, CA"
20,Dominic Rector,F,"6' 7""",200 lbs,FR,"Westlake Village, CA"
20,Jason Braden,G,"6' 0""",160 lbs,SO,"Antioch, CA"
21,Jacob Lampkin,F,"6' 9""",235 lbs,JR,"Bellevue, WA"
22,Ray Bowles,F,"6' 5""",215 lbs,JR,"Modesto, CA"
24,David Taylor,G,"6' 3""",190 lbs,SR,"Eckersdorf, Germany"
25,TySean Powell,F,"6' 8""",215 lbs,JR,"Twinsburg, OH"
30,K.J. Smith,G,"6' 2""",160 lbs,FR,"Thousand Oaks, CA"
33,Ilias Theodorou,F,"6' 7""",215 lbs,JR,"Athens, Greece"
35,Sami Eleraky,C,"7' 0""",260 lbs,SR,"Aalborg, Denmark"
