number,name,position,height,weight,class,hometown
0,Nick Blair,F,"6' 5""",205 lbs,SO,"Las Vegas, NV"
1,Perrion Callandret,G,"6' 2""",180 lbs,SR,"Bothel, WA"
2,Myles Franklin,G,"6' 0""",171 lbs,FR,"Castaic, CA"
4,Brayon Blake,F,"6' 7""",220 lbs,JR,"Seattle, WA"
5,Jake Straughan,G,"6' 1""",175 lbs,SO,"Colton, WA"
11,Victor Sanders,G,"6' 5""",195 lbs,JR,"Portland, OR"
12,Chance Garvin,G/F,"6' 4""",170 lbs,FR,"Coulee Dam, WA"
13,Pat Ingram,G,"6' 2""",201 lbs,SR,"Indianapolis, IN"
14,Chad Sherwood,G,"6' 2""",180 lbs,JR,"Albany, OR"
21,Arkadiy Mkrtychyan,F,"6' 7""",235 lbs,JR,"Portland, OR"
23,Nate Sherwood,F,"6' 8""",215 lbs,SO,"Albany, OR"
24,Tyler Brimhall,G,"6' 4""",195 lbs,FR,"Logan, UT"
25,Trevon Allen,G,"6' 2""",180 lbs,FR,"Lapwai, ID"
41,Ty Egbert,F,"6' 9""",225 lbs,SR,"Coulee Dam, WA"
44,Jordan Scott,F,"6' 6""",200 lbs,JR,"Colorado Springs, CO"
