number,name,position,height,weight,class,hometown
0,Akeem Springs,G,"6' 4""",220 lbs,SR,"Waukegan, IL"
1,Dupree McBrayer,G,"6' 5""",190 lbs,SO,"Queens, NY"
2,Nate Mason,G,"6' 2""",190 lbs,JR,"Decatur, GA"
3,Jordan Murphy,F,"6' 6""",240 lbs,SO,"San Antonio, TX"
4,Brady Rudrud,G,"6' 2""",185 lbs,FR,"Eden Prairie, MN"
5,Amir Coffey,G,"6' 8""",195 lbs,FR,"Hopkins, MN"
10,Darin Haugh,G,"5' 11""",180 lbs,SR,"Prior Lake, MN"
12,Jarvis Johnson,G,"6' 1""",185 lbs,SO,"Minneapolis, MN"
15,Stephon Sharp,G,"6' 3""",190 lbs,SO,"Bloomington, MN"
20,Davonte Fitzgerald,F,"6' 8""",220 lbs,JR,"Atlanta, GA"
21,Bakary Konate,C,"6' 11""",235 lbs,JR,"Bamako, Mali"
22,Reggie Lynch,C,"6' 10""",260 lbs,JR,"Edina, MN"
24,Eric Curry,F,"6' 9""",235 lbs,FR,"Memphis, TN"
32,Ahmad Gilbert,G,"6' 6""",205 lbs,SO,"Philadelphia, PA"
41,Gaston Diedhiou,F,"6' 10""",245 lbs,JR,"Dakar, Senegal"
42,Michael Hurt,F,"6' 7""",200 lbs,FR,"Rochester, MN"
