number,name,position,height,weight,class,hometown
0,Quadri Moore,F,"6' 8""",230 lbs,JR,"Linden, NJ"
1,Jacob Evans III,G/F,"6' 6""",210 lbs,SO,"Baton Rouge, LA"
3,Justin Jenifer,G,"5' 10""",175 lbs,SO,"Baltimore, MD"
10,Troy Caupain,G,"6' 4""",210 lbs,SR,"Midlothian, VA"
11,Gary Clark,F,"6' 8""",225 lbs,JR,"Clayton, NC"
13,Tre Scott,F,"6' 8""",225 lbs,FR,"Darien, GA"
14,Jackson Bart,F,"6' 5""",210 lbs,FR,"Bartlesville, OK"
15,Cane Broome,G,"6' 0""",160 lbs,JR,"East Hartford, CT"
24,Kyle Washington,F,"6' 9""",230 lbs,JR,"Champlin, MN"
25,Kevin Johnson,G,"6' 3""",185 lbs,SR,"Cincinnati, OH"
32,John Koz,G,"6' 1""",190 lbs,FR,"Cleveland, OH"
33,Nysier Brooks,C,"6' 11""",240 lbs,FR,"Philadelphia, PA"
34,Jarron Cumberland,G,"6' 5""",218 lbs,FR,"Wilmington, OH"
45,Zack Tobler,F,"6' 5""",225 lbs,SR,"Fort Mitchell, KY"
