number,name,position,height,weight,class,hometown
1,Jordan Garnett,F,"6' 5""",220 lbs,JR,"Indianapolis, IN"
2,Brandon Maxwell,G,"6' 2""",190 lbs,SO,"Orlando, FL"
3,Blake Spellman,G,"5' 11""",180 lbs,FR,"Lee's Summit, MO"
4,Jeff Garrett,F,"6' 6""",220 lbs,SO,"Gadsden, AL"
5,Jalen Tate,F,"6' 5""",170 lbs,FR,"Pickerington, OH"
10,Tre Cobbs,G,"5' 10""",185 lbs,FR,"Lima, OH"
11,Mason Faulkner,G,"6' 1""",165 lbs,FR,"Glasgow, KY"
13,Brennan Gillis,F,"6' 7""",215 lbs,SO,"Indianapolis, IN"
20,Nick Ayers,G,"6' 3""",190 lbs,JR,"Independence, KY"
22,Matt Rosenwinkel,G,"6' 2""",230 lbs,SR,"Rochelle, IL"
23,Carson Williams,F,"6' 5""",230 lbs,FR,"Owenton, KY"
25,Cole Murray,G,"6' 7""",210 lbs,SR,"Delphi, IN"
30,Lavone Holland II,G,"6' 1""",185 lbs,JR,"Louisville, KY"
32,Dantez Walton,G,"6' 5""",205 lbs,FR,"Lima, OH"
34,Drew McDonald,F/C,"6' 7""",250 lbs,SO,"Cold Springs, KY"
