number,name,position,height,weight,class,hometown
0,Hakeem Baxter,G,"6' 2""",186 lbs,SR,"Philadelphia, PA"
1,Denzell Watts,G,"6' 2""",235 lbs,SR,"Flint, MI"
2,Nick Norton,G,"5' 10""",168 lbs,JR,"Bloomington, IL"
3,Chris Cokley,F,"6' 8""",229 lbs,JR,"Savannah, GA"
5,Deion Lavender,G,"6' 2""",192 lbs,SO,"Alton, IL"
10,Javien Williams,G,"6' 4""",175 lbs,FR,"Birmingham, AL"
11,Dirk Williams,G,"6' 5""",178 lbs,SR,"Homewood, AL"
13,Nate Darling,G,"6' 4""",185 lbs,FR,"Hyattsville, MD"
21,Tosin Mehinti,F,"6' 9""",244 lbs,SR,"Lithonia, GA"
22,Tyler Madison,G,"6' 4""",222 lbs,SR,"Columbiana, AL"
33,Thomas Smallwood,F,"7' 0""",240 lbs,SO,"Bordeaux, France"
34,William Lee,F,"6' 9""",209 lbs,JR,"Plantersville, AL"
35,Lewis Sullivan,F,"6' 7""",222 lbs,JR,"Hazel Green, AL"
