number,name,position,height,weight,class,hometown
0,Kyle Ahrens,G/F,"6' 5""",215 lbs,SO,"Versailles, OH"
1,Joshua Langford,G,"6' 5""",210 lbs,FR,"Huntsville, AL"
3,Alvin Ellis III,G,"6' 4""",210 lbs,SR,"Matteson, IL"
5,Cassius Winston,G,"6' 0""",185 lbs,FR,"Detroit, MI"
11,Lourawls Nairn Jr.,G,"5' 10""",175 lbs,JR,"Nassau, Bahamas"
13,Ben Carter,F,"6' 9""",225 lbs,SR,"Las Vegas, NV"
14,Eron Harris,G,"6' 3""",190 lbs,SR,"Indianapolis, IN"
20,Matt McQuaid,G,"6' 4""",200 lbs,SO,"Duncanville, TX"
22,Miles Bridges,G/F,"6' 7""",230 lbs,FR,"Flint, MI"
25,Kenny Goins,F,"6' 6""",230 lbs,SO,"Troy, MI"
30,Matt Van Dyk,F,"6' 5""",220 lbs,SR,"Imlay City, MI"
34,Gavin Schilling,F,"6' 9""",240 lbs,SR,"Chicago, IL"
35,David Nsengiyumva,F,"6' 9""",205 lbs,FR,"Kigali, Rwanda"
40,Greg Roy,G,"6' 3""",210 lbs,JR,"Fort Worth, TX"
41,Conner George,G,"6' 3""",200 lbs,FR,"Okemos, MI"
44,Nick Ward,F,"6' 8""",250 lbs,FR,"Gahanna, OH"
