number,name,position,height,weight,class,hometown
1,Karl Charles,F,"6' 6""",200 lbs,SO,"Piscataway, NJ"
2,Anthony Thompson,G,"5' 10""",150 lbs,SR,"Glenn Dale, MD"
3,Rory Flaherty,G,"6' 0""",160 lbs,FR,"Saratoga Springs, NY"
4,Thomas Kennedy,G,"6' 2""",175 lbs,SR,"East Northport, NY"
5,Patrick Rielly,G,"6' 0""",175 lbs,SR,"Pittsburgh, PA"
10,Patrick Benzan,G,"5' 11""",170 lbs,SO,"Wellesley, MA"
11,Will Powers,G,"6' 0""",175 lbs,FR,"Swarthmore, PA"
12,Clayton Le Sann,G,"6' 4""",188 lbs,FR,"Geneva, Switzerland"
14,Marcellis Perkins,G/F,"6' 4""",185 lbs,SO,"Chesapeake, VA"
15,Tyrone Cohen,G,"6' 5""",190 lbs,FR,"Woodside, NY"
20,Jehyve Floyd,F,"6' 7""",212 lbs,SO,"Sayreville, NJ"
21,Malachi Alexander,F,"6' 7""",217 lbs,SR,"Bowie, MD"
22,Robert Champion,G,"6' 6""",203 lbs,SR,"Charlotte, NC"
31,Matt Zignorski,G,"6' 2""",170 lbs,SO,"Sparta, NJ"
33,Jack Stevens,C,"6' 10""",240 lbs,FR,"Ithaca, NY"
42,Matt Husek,C,"6' 11""",240 lbs,SR,"Stewartsville, NJ"
NA,Riley Criswell,F,"6' 8""",205 lbs,SR,"Carrollton, GA"
