number,name,position,height,weight,class,hometown
0,De'Aaron Fox,G,"6' 3""",187 lbs,FR,"Houston, TX"
1,Sacha Killeya-Jones,F,"6' 10""",230 lbs,FR,"Chapel Hill, NC"
3,Edrice Adebayo,F,"6' 10""",260 lbs,FR,"Washington, NC"
5,Malik Monk,G,"6' 3""",200 lbs,FR,"Lepanto, AR"
10,Jonny David,G,"6' 2""",183 lbs,SO,"Pittsburgh, PA"
11,Mychal Mulder,G,"6' 4""",185 lbs,SR,"Windsor, ON"
13,Isaiah Briscoe,G,"6' 3""",210 lbs,SO,"Newark, NJ"
14,Tai Wynyard,F,"6' 10""",254 lbs,FR,"Auckland, New Zealand"
15,Isaac Humphries,F,"7' 0""",255 lbs,SO,"Sydney, Australia"
20,Brad Calipari,G,"6' 0""",178 lbs,FR,"Franklin Lakes, NJ"
25,Dominique Hawkins,G,"6' 0""",191 lbs,SR,"Richmond, KY"
30,Dillon Pulliam,G,"6' 3""",195 lbs,SO,"Cynthiana, KY"
32,Wenyen Gabriel,F,"6' 9""",213 lbs,FR,"Manchester, NH"
35,Derek Willis,F,"6' 9""",228 lbs,SR,"Mt. Washington, KY"
