number,name,position,height,weight,class,hometown
0,Amir Warnock,F/C,"6' 9""",245 lbs,JR,"Atlanta, GA"
1,Rodney Simeon,G/F,"6' 5""",215 lbs,JR,"Miami, FL"
1,Chidozie Omile,G/F,"6' 5""",215 lbs,SR,"Woodbridge, VA"
2,Corvon Butler,F,"6' 5""",225 lbs,SR,"Indianapolis, IN"
3,Torloft Thomas,G,"6' 4""",190 lbs,SR,"Montgomery, AL"
4,Demetrius Houston,F,"6' 7""",190 lbs,JR,"Montgomery, AL"
5,Bobby Brown,G/F,"6' 6""",195 lbs,SR,"Atlanta, GA"
5,Mehdy Ngouama,G,"6' 2""",175 lbs,JR,"Paris, France"
11,Austin Rogers,G/F,"6' 4""",180 lbs,FR,"Montgomery, AL"
12,Jamel Waters,G,"5' 9""",160 lbs,SR,"Birmingham, AL"
12,Reginald Gee,G,"6' 3""",175 lbs,FR,"Montgomery, AL"
13,Joseff Smith,G,"6' 2""",175 lbs,SO,"Savannah, GA"
14,Tony Armstrong,F,"6' 6""",205 lbs,SR,"Montgomery, AL"
20,Glenn Hollaway,F,"6' 10""",195 lbs,JR,"Douglasville, GA"
21,Davante Pope,G,"6' 2""",175 lbs,SR,"Pensacola, FL"
22,Nicholas Barnes,G/F,"6' 6""",180 lbs,JR,"Lanett, AL"
24,Branden Johnson,C,"6' 8""",205 lbs,FR,"Garfield, OH"
25,Mikel Tyson,F,"6' 6""",215 lbs,SO,"Detroit, MI"
30,Terrance LeFlore,G,"6' 1""",170 lbs,JR,"Wetumpka, AL"
31,Artis Cleveland,C,"7' 0""",245 lbs,JR,"Birmingham, AL"
45,Robert Ojeah,C,"6' 9""",245 lbs,SR,"Delta State, Nigeria"
50,Folorunsho Akande,F/C,"6' 9""",235 lbs,JR,"Orlando, FL"
52,Steve Rogers,G,"6' 1""",160 lbs,JR,"Montgomery, AL"
