number,name,position,height,weight,class,hometown
0,Darell Combs,G,"6' 2""",195 lbs,SR,"Chicago, IL"
1,T.J. Henderson,G,"6' 0""",160 lbs,SO,"Indianapolis, IN"
2,Anthony Jones,G,"6' 5""",210 lbs,FR,"Indianapolis, IN"
5,Kellon Thomas,G,"5' 11""",190 lbs,SR,"Indianapolis, IN"
10,Nick Rogers,G,"6' 1""",170 lbs,SO,"Indianapolis, IN"
11,Josh James,F/C,"6' 9""",225 lbs,JR,"Cedar Lake, IN"
12,Chad Hudson,G,"5' 11""",175 lbs,FR,"Jeffersonville, IN"
15,Matt O'Leary,F,"6' 8""",225 lbs,SR,"Terre Haute, IN"
20,Grant Sinn,G,"6' 2""",180 lbs,SO,"Spencerville, IN"
22,D.J. McCall,G,"6' 6""",190 lbs,SO,"Fort Wayne, IN"
24,Evan Hall,F,"6' 7""",200 lbs,SO,"Hindman, KY"
25,Ron Patterson,G,"6' 2""",200 lbs,JR,"Broad Ripple, IN"
32,Elyjah Goss,F,"6' 7""",190 lbs,FR,"Bolingbrook, IL"
33,Giovanni Fraser,F,"6' 8""",235 lbs,FR,"Coral Springs, FL"
35,Noah Thomas,F/C,"6' 9""",235 lbs,FR,"Whitestown, IN"
40,Evan Borgman,F,"6' 9""",205 lbs,FR,"Batesville, IN"
45,Aaron Brennan,F,"6' 6""",225 lbs,JR,"Noblesville, IN"
