number,name,position,height,weight,class,hometown
1,Terrence Phillips,G,"5' 11""",180 lbs,SO,CA
2,Willie Jackson,F,"6' 6""",212 lbs,FR,"Cleveland, OH"
3,Frankie Hughes,G,"6' 4""",192 lbs,FR,"Cleveland, OH"
4,Jakoby Kemp,F,"6' 9""",215 lbs,FR,"Layton, UT"
5,Mitchell Smith,F,"6' 10""",210 lbs,FR,"Van Buren, AR"
10,Brett Rau,G,"6' 4""",170 lbs,JR,"Burlington, IL"
11,K.J. Walton,G,"6' 3""",200 lbs,SO,"Brownsburg, IN"
13,Trevor Glassman,G,"6' 3""",205 lbs,JR,"Bedford, NH"
14,Reed Nikko,F,"6' 10""",250 lbs,FR,"Maple Grove, MN"
15,Jordan Geist,G,"6' 2""",180 lbs,SO,"Fort Wayne, IN"
21,Jordan Barnett,F,"6' 7""",215 lbs,SO,"St. Louis, MO"
24,Kevin Puryear,F,"6' 7""",243 lbs,SO,"Blue Springs, MO"
25,Russell Woods,F,"6' 8""",236 lbs,SR,"Chicago, IL"
32,Adam Wolf,F,"6' 7""",219 lbs,SO,"Beaver Dam, WI"
33,Cullen VanLeer,G,"6' 4""",208 lbs,SO,"Pacific, MO"
