number,name,position,height,weight,class,hometown
0,Tyrik Dixon,G,"6' 1""",183 lbs,FR,"Bentonville, AR"
1,Brandon Walters,F,"6' 10""",262 lbs,JR,"Chattanooga, TN"
2,Antwain Johnson,G,"6' 2""",194 lbs,SO,"Greenwood, FL"
4,Xavier Habersham,G,"6' 6""",208 lbs,SR,"Dublin, GA"
10,Calvin Davis,G,"6' 2""",210 lbs,JR,"Charlotte, NC"
11,Ed Simpson,G,"6' 2""",195 lbs,JR,"Ocean Springs, MS"
14,Chase Miller,G,"6' 0""",178 lbs,FR,"Dallas, TX"
20,Giddy Potts,G,"6' 2""",217 lbs,JR,"Athens, AL"
22,Jacorey Williams,F,"6' 8""",220 lbs,SR,"Birmingham, AL"
24,Quavius Copeland,G,"6' 1""",178 lbs,JR,"Greenville, SC"
25,Karl Gamble,F,"6' 9""",228 lbs,SO,"Columbia, SC"
30,Reggie Upshaw,F,"6' 8""",228 lbs,SR,"Chattanooga, TN"
31,Stephen Strachan,G,"6' 2""",200 lbs,JR,"Nassau, Bahamas"
35,Davion Thomas,F,"6' 9""",208 lbs,FR,"Columbus, GA"
45,Aldonis Foote,G/F,"6' 5""",213 lbs,SR,"Peoria, IL"
