number,name,position,height,weight,class,hometown
0,Brandon Goodwin,G,"6' 2""",180 lbs,JR,"Norcross, GA"
1,Reggie Reid,G,"5' 11""",162 lbs,SO,"Harlem, GA"
2,Joshua Ko,G,"6' 1""",167 lbs,JR,"Kailua, HI"
3,Rayjon Tucker,G,"6' 5""",205 lbs,SO,"Charlotte, NC"
4,Maxx Bleecher,G,"6' 2""",180 lbs,SO,"Boca Raton, FL"
5,Zach Johnson,G,"6' 2""",195 lbs,SO,"Miami, FL"
10,Kevin Mickle,F,"6' 7""",220 lbs,JR,"Brooklyn, NY"
11,Christian Terrell,G,"6' 5""",187 lbs,JR,"Jacksonville, FL"
13,RaySean Scott Jr.,F,"6' 7""",213 lbs,FR,"Compton, CA"
14,Rendijs Feikners,G,"6' 2""",172 lbs,FR,"Riga, Latvia"
15,Ricky Doyle,F,"6' 10""",250 lbs,JR,"Cape Coral, FL"
21,Demetris Morant,F,"6' 9""",209 lbs,SR,"Miami, FL"
23,Christian Carlyle,G,"6' 6""",210 lbs,FR,"Jacksonville, FL"
25,Marc-Eddy Norelia,F,"6' 8""",218 lbs,SR,"Orlando, FL"
32,Antravious Simmons,F,"6' 9""",250 lbs,JR,"Miami, FL"
33,Dolan Mahoney,G,"6' 2""",185 lbs,SO,"Bradenton, FL"
NA,C.J. Williamson,G,"6' 6""",205 lbs,SO,"Orlando, FL"
