number,name,position,height,weight,class,hometown
1,Carlik Jones,G,"6' 0""",170 lbs,FR,"Cincinnati, OH"
3,Christian Bradford,G,"6' 1""",195 lbs,JR,"Columbus, GA"
4,Devin Cooper,G,"6' 1""",175 lbs,SO,"Charlotte, NC"
5,Donald Hicks,G,"6' 3""",170 lbs,FR,"Chesapeake, VA"
10,Caleb Tanner,G,"6' 1""",170 lbs,SO,"Floyd, VA"
11,Dominique Williams,F,"6' 6""",205 lbs,JR,"Charlotte, NC"
14,Justin Cousin,G,"6' 0""",195 lbs,JR,"Burlington, NC"
15,Devonnte Holland,G,"6' 7""",240 lbs,FR,"Martinsville, VA"
20,Brian Rodriguez,G,"6' 0""",160 lbs,SR,"Harrisonburg, VA"
22,Sterling Christy,F,"6' 6""",205 lbs,SO,"Williamsport, MD"
24,"Ed Polite, Jr.",F,"6' 5""",200 lbs,SO,"Lanham, MD"
25,Christian Lutete,F,"6' 4""",190 lbs,SO,"Silver Spring, MD"
32,Randy Phillips,C,"6' 8""",240 lbs,JR,"Jackson, MS"
45,Darius Bolstad,C,"6' 8""",240 lbs,SO,"Virginia Beach, VA"
