number,name,position,height,weight,class,hometown
2,Bryan Donovan,G,"6' 0""",180 lbs,FR,"Gainesville, FL"
4,Maliek White,G,"6' 2""",180 lbs,FR,"Richmond, VA"
5,Rodney Bullock,F,"6' 8""",225 lbs,JR,"Hampton, VA"
11,Alpha Diallo,G,"6' 7""",205 lbs,FR,"New York, NY"
12,Casey Woodring,G,"6' 2""",190 lbs,SR,"Darien, CT"
13,Kalif Young,F,"6' 9""",250 lbs,FR,"Vaughan, ON"
15,Emmitt Holt,F,"6' 7""",230 lbs,JR,"Webster, NY"
21,Jalen Lindsey,G,"6' 7""",220 lbs,JR,"Murfreesboro, TN"
22,Ricky Council II,G,"6' 5""",200 lbs,SO,"Durham, NC"
24,Kyron Cartwright,G,"5' 11""",185 lbs,JR,"Compton, CA"
25,Drew Edwards,G,"6' 4""",190 lbs,SO,"Perry Hall, MD"
34,Tom Planek,F,"6' 6""",205 lbs,JR,"Oak Park, IL"
35,Ryan Fazekas,G,"6' 8""",215 lbs,SO,"Chesterton, IN"
44,Isaiah Jackson,G,"6' 6""",212 lbs,JR,"Gainesville, FL"
