number,name,position,height,weight,class,hometown
0,Ryan Woolridge,G,"6' 3""",175 lbs,SO,"Mansfield, TX"
1,Jeremy Combs,F,"6' 7""",215 lbs,JR,"Dallas, TX"
2,Greg White-Pittman,G,"6' 2""",205 lbs,JR,"New Orleans, LA"
3,Ja'Michael Brown,G,"6' 1""",180 lbs,SO,"Raceland, LA"
4,Keith Frazier,G,"6' 5""",190 lbs,SR,"Dallas, TX"
5,Allante Holston,G,"6' 7""",190 lbs,SO,"Capitol Heights, MD"
10,Deckie Johnson,G,"6' 4""",180 lbs,SR,"Memphis, TN"
11,Derail Green,F,"6' 7""",220 lbs,SR,"Houston, TX"
12,A.J. Lawson,G,"6' 5""",190 lbs,FR,"Bryan, TX"
14,Bryce Jackson,F,"6' 6""",203 lbs,JR,"Keller, TX"
22,Khalil Fuller,F,"6' 8""",260 lbs,SO,"Moreno Valley, CA"
23,Rickey Brice Jr.,C,"7' 1""",260 lbs,SO,"Arlington, TX"
24,Jacob Gross,G,"6' 4""",191 lbs,JR,"Sachse, TX"
50,Shane Temara,F,"6' 9""",225 lbs,JR,"Syracuse, NY"
52,J-Mychal Reese,G,"6' 2""",185 lbs,SR,"Bryan, TX"
55,DJ Draper,G,"5' 10""",160 lbs,FR,"Bedford, TX"
