number,name,position,height,weight,class,hometown
0,Jordan Baker,G,"6' 2""",205 lbs,SR,"Hampton, VA"
1,Alassane Kah,F,"6' 9""",200 lbs,JR,"Columbus, OH"
2,Travis Fields,G,"5' 9""",150 lbs,FR,"Portsmouth, VA"
3,B.J. Stith,G,"6' 5""",210 lbs,SO,"Lawrenceville, VA"
4,Ahmad Caver,G,"6' 2""",170 lbs,SO,"Atlanta, GA"
10,Xavier Green,G,"6' 4""",190 lbs,FR,"Williamsburg, VA"
12,Randy Haynes,G,"6' 4""",215 lbs,JR,"Dumfries, VA"
13,Aaron Carver,F,"6' 7""",210 lbs,FR,"Elizabeth City, NC"
15,Trey Porter,F,"6' 10""",205 lbs,SO,"Woodbridge, VA"
21,Denzell Taylor,F,"6' 7""",220 lbs,SR,"Brampton, ON"
22,Keith Pinckney,G,"6' 1""",185 lbs,JR,"Lithonia, GA"
23,Stephen Vassor,F,"6' 7""",240 lbs,JR,"Lawrenceville, VA"
24,Zoran Talley,F,"6' 7""",200 lbs,SO,"Merrillville, IN"
25,Brandan Stith,F,"6' 7""",240 lbs,JR,"Lawrenceville, VA"
30,Khary Mauras,G,"5' 11""",160 lbs,FR,"Pottstown, PA"
