number,name,position,height,weight,class,hometown
0,Miles Overton,G,"6' 4""",210 lbs,JR,"Philadelphia, PA"
1,Kurk Lee,G,"5' 10""",150 lbs,FR,"Baltimore, MD"
3,Troy Harper,G,"6' 1""",170 lbs,JR,"Philadelphia, PA"
4,Sam Green,F,"6' 6""",230 lbs,FR,"Bowie, MD"
5,Austin Williams,F,"6' 8""",240 lbs,JR,"Richmond, VA"
11,Tramaine Isabell,G,"6' 1""",180 lbs,JR,"Seattle, WA"
12,Kari Jonsson,G,"6' 3""",170 lbs,FR,"Hafnarfjordur, Iceland"
14,Kris Alford,G,"6' 2""",185 lbs,FR,"Los Angeles, CA"
15,Sammy Mojica,G,"6' 3""",195 lbs,JR,"Chelsea, MA"
22,"Elgin Ford, Jr.",G,"6' 1""",175 lbs,SR,"Lithonia, GA"
23,Mohamed Bah,F,"6' 9""",240 lbs,SR,"Bamako, Mali"
24,Rodney Williams,F,"6' 7""",225 lbs,SR,"Richmond, VA"
25,Major Canady,G,"6' 4""",215 lbs,JR,"Wilson, NC"
30,John Moran,G,"6' 3""",185 lbs,SR,"Phoenixville, PA"
34,Jeremy Peck,F,"6' 8""",245 lbs,FR,"Houston, TX"
35,Andrew Cartwright,F,"6' 6""",215 lbs,SO,"Guilford, ME"
55,Tyshawn Myles,F,"6' 8""",260 lbs,JR,"Queens, NY"
