number,name,position,height,weight,class,hometown
0,Harrison Kay,F,"6' 11""",240 lbs,FR,"Covina, CA"
1,Kevin Seymour,G,"6' 0""",175 lbs,JR,"Bronx, NY"
2,Kashaun Hicks,F,"6' 6""",195 lbs,FR,"Jersey City, NJ"
3,Mustafa Jones,F,"6' 7""",180 lbs,JR,"Harlem, NY"
5,Eric Bowles,G,"6' 0""",180 lbs,SO,"Fairfax, VA"
10,Austin Nehls,G,"6' 3""",185 lbs,SO,"Tucson, AZ"
11,Tidell Pierre,F,"6' 6""",210 lbs,SR,NY
12,Khalen Cumberlander,G,"6' 3""",185 lbs,SR,"Washington, DC"
13,Tyson Batiste,G,"6' 2""",170 lbs,FR,"Springfield, MO"
15,Shakaris Laney,G,"6' 4""",200 lbs,JR,"Philadelphia, PA"
20,Tafari Whittingham,F,"6' 8""",215 lbs,SR,"Brooklyn, NY"
21,Antwann Anderson,G,"5' 9""",175 lbs,FR,"Slidell, LA"
24,Chris Williams,G/F,"6' 6""",170 lbs,FR,"Chicago, IL"
30,"Donyell Marshall, Jr.",F,"6' 6""",175 lbs,FR,"Pepper Pike, OH"
