number,name,position,height,weight,class,hometown
0,Tra Holder,G,"6' 1""",180 lbs,JR,"Los Angeles, CA"
1,Maurice O'Field,G,"6' 5""",205 lbs,JR,"Cleveland, OH"
3,Sam Cunliffe,G,"6' 6""",200 lbs,FR,"Seattle, WA"
4,Torian Graham,G,"6' 5""",195 lbs,SR,"Durham, NC"
5,Obinna Oleka,F,"6' 8""",225 lbs,SR,"Washington, DC"
11,Shannon Evans II,G,"6' 1""",160 lbs,JR,"Suffolk, VA"
12,Andre Adams,F/C,"6' 9""",225 lbs,SO,"Avondale, AZ"
13,Vitaliy Shibel,F,"6' 9""",210 lbs,FR,Ukraine
22,Austin Witherill,G,"6' 0""",170 lbs,JR,"Gilbert, AZ"
23,Romello White,F,"6' 8""",220 lbs,FR,"Suwanee, GA"
24,Romaine Jackson,,NA,NA,FR,NA
25,Grant Fogerty,,NA,NA,FR,NA
33,Ramon Vila,F,"6' 8""",230 lbs,FR,"Barcelona, Spain"
34,Tyler Harris,G,"6' 5""",200 lbs,SO,"Westlake Village, CA"
34,Chris Odionu,,NA,NA,FR,NA
42,Jethro Tshisumpa,F,"6' 10""",260 lbs,FR,"Dallas, TX"
44,Kodi Justice,G,"6' 5""",190 lbs,JR,"Mesa, AZ"
