number,name,position,height,weight,class,hometown
0,Jacobi Boykins,G,"6' 6""",175 lbs,JR,"St. Petersburg, FL"
1,Derric Jean,G,"6' 2""",185 lbs,SO,"Miami, FL"
2,Erik McCree,F,"6' 8""",225 lbs,SR,"Orlando, FL"
3,Jalen Harris,G,"6' 4""",190 lbs,FR,"Duncanville, TX"
4,DaQuan Bracey,G,"5' 11""",170 lbs,FR,"Baltimore, MD"
5,Joniah White,C,"7' 0""",205 lbs,SO,"Duck Hill, MS"
11,JaColby Pemberton,F,"6' 6""",180 lbs,FR,"Dallas, TX"
15,Jeremiah Taylor,G,"6' 4""",190 lbs,FR,"Lewisville, TX"
22,Jy'lan Washington,F,"6' 8""",190 lbs,SO,"Smyrna, TN"
23,Da'Shawn Robinson,G,"6' 4""",210 lbs,SR,"Houston, TX"
24,Omar Sherman,F,"6' 9""",255 lbs,JR,"Duncanville, TX"
25,Qiydar Davis,G,"6' 6""",220 lbs,SR,"Atlanta, GA"
30,Luke Walker,G,"6' 2""",185 lbs,SO,"New Orleans, LA"
35,Oliver Powell,F,"6' 8""",220 lbs,FR,"Rowlett, TX"
