number,name,position,height,weight,class,hometown
1,Jason Carter,F,"6' 8""",224 lbs,FR,"Johnstown, OH"
2,Jaaron Simmons,G,"6' 1""",184 lbs,JR,"Dayton, OH"
3,James Gollon,G,"6' 5""",194 lbs,SO,"Stevens Point, WI"
4,Wadly Mompremier,F,"6' 10""",229 lbs,SR,"Miami, FL"
10,Antonio Bisutti,G,"6' 2""",188 lbs,JR,"Dublin, OH"
11,Khari Harley,G/F,"6' 9""",189 lbs,JR,"Egg Harbor Township, NJ"
12,Drew Crabtree,G,"6' 1""",210 lbs,SR,"Marysville, OH"
13,Kenny Kaminski,F,"6' 8""",228 lbs,SR,"Medina, OH"
15,Jaylin McDonald,F,"6' 6""",185 lbs,SO,"Streetsboro, OH"
21,Sam Frayer,F,"6' 7""",240 lbs,JR,"Cincinnati, OH"
22,Gavin Block,G/F,"6' 7""",209 lbs,SO,"Lincoln, IL"
23,Rodney Culver,G,"6' 5""",190 lbs,FR,"Columbus, OH"
24,Mike Laster,G,"6' 5""",199 lbs,JR,"Detroit, MI"
25,Ellis Dozier,F,"6' 8""",218 lbs,FR,"Sandy Spring, MD"
33,Antonio Campbell,F,"6' 9""",244 lbs,SR,"Covington, KY"
35,Jordan Dartis,G,"6' 3""",195 lbs,SO,"Newark, OH"
45,Doug Taylor,F,"6' 9""",258 lbs,SO,"Columbus, OH"
