number,name,position,height,weight,class,hometown
0,Ryan Daly,G,"6' 4""",185 lbs,FR,"Havertown, PA"
1,Chivarsky Corbett,G/F,"6' 7""",195 lbs,SO,"Tampa, FL"
2,Barnett Harris,F,"6' 9""",215 lbs,SR,"Monroeville, PA"
3,Anthony Mosley,G,"6' 1""",180 lbs,JR,"Wilmington, DE"
4,Darian Bryant,G,"6' 4""",200 lbs,SO,"Washington, DC"
5,Eric Carter,F,"6' 9""",225 lbs,SO,"Jackson, NJ"
10,Curtis McRoy,G,"6' 2""",170 lbs,SR,"Annapolis, MD"
11,Devonne Pinkard,G/F,"6' 6""",200 lbs,SR,"Lancaster, PA"
20,Derrick Woods,F,"6' 8""",225 lbs,SO,"Trenton, NJ"
22,Cazmon Hayes,G,"6' 4""",195 lbs,SR,"Charlotte, NC"
23,Skye Johnson,F,"6' 8""",240 lbs,JR,"Dumfries, VA"
25,Curtis Lochner,G,"5' 10""",175 lbs,SO,"Willow Grove, PA"
35,Jacob Cushing,F,"6' 8""",210 lbs,FR,"Naperville, IL"
40,Alex Sorensen,G,"6' 3""",200 lbs,FR,"Rockville Centre, NY"
