number,name,position,height,weight,class,hometown
0,Chris Gilbert,,"6' 2""",181 lbs,FR,"Fenton, MI"
1,Brailen Neely,G,"5' 9""",154 lbs,FR,"Detroit, MI"
1,Kendrick Nunn,G,"6' 3""",184 lbs,JR,"Chicago, IL"
2,Nick Daniels,G,"6' 1""",170 lbs,JR,"Westland, MI"
4,Jalen Hayes,F,"6' 7""",213 lbs,JR,"Lansing, MI"
5,Stevie Clark,G,"5' 11""",181 lbs,JR,"Oklahoma City, OK"
10,Isaiah Brock,F,"6' 8""",191 lbs,FR,"Baltimore, MD"
13,Brad Brechting,C,"6' 11""",217 lbs,SO,"Cedar Springs, MI"
14,Xavier Hill-Mais,F,"6' 7""",248 lbs,SO,"Greensboro, NC"
15,Chris Palombizio,G/F,"6' 6""",212 lbs,FR,"Chesterton, IN"
21,Jaevin Cumberland,G,"6' 2""",179 lbs,SO,"Wilmington, OH"
22,Alek Frascone,G,"6' 2""",212 lbs,JR,"Utica, MI"
30,Sherron Dorsey-Walker,G,"6' 4""",211 lbs,SR,"Detroit, MI"
32,Tom Cotter,F,"6' 8""",232 lbs,SO,"Williamston, MI"
35,Martez Walker,G,"6' 6""",185 lbs,JR,"Detroit, MI"
53,James Edwards Jr.,F,"6' 8""",184 lbs,FR,"Seattle, WA"
