number,name,position,height,weight,class,hometown
0,Daquon Ervin,G,"6' 0""",195 lbs,SO,"Brooklyn, NY"
1,Rodney Elliott,G,"6' 1""",190 lbs,JR,"Baltimore, MD"
2,Malcolm L. Brent,G,"6' 5""",200 lbs,JR,"Silver Spring, MD"
3,Ben Grace,G,"5' 10""",170 lbs,SR,"Baltimore, MD"
4,Joel Wincowski,G,"6' 3""",200 lbs,SO,"Lake George, NY"
5,Jourdan Grant,G,"6' 2""",190 lbs,JR,"Bowie, MD"
10,Jairus Lyles,G,"6' 2""",175 lbs,JR,"Washington, DC"
11,K.J. Maura,G,"5' 8""",140 lbs,JR,"San Juan, Puerto Rico"
12,Will Darley,G/F,"6' 8""",210 lbs,SR,"Timonium, MD"
13,Joe Sherburne,G/F,"6' 6""",215 lbs,SO,"Whitefish Bay, WI"
21,Sam Schwietz,F/C,"6' 9""",235 lbs,SO,"Frisco, TX"
23,Max Curran,F/C,"6' 9""",190 lbs,FR,"Hooksett, NH"
24,Ishmail Jabbie,G,"6' 3""",175 lbs,SO,"Bowie, MD"
25,David Park,G,"6' 5""",210 lbs,FR,"Wheeling, WV"
33,Arkel Lamar,G/F,"6' 5""",210 lbs,FR,"Bridgeport, CT"
35,Nolan Gerrity,F/C,"6' 10""",235 lbs,SO,"Cleveland, OH"
