number,name,position,height,weight,class,hometown
0,Marcus Graves,G,"6' 0""",188 lbs,JR,"San Diego, CA"
1,Chibueze Jacobs,G/F,"6' 4""",200 lbs,FR,"Canyon Country, CA"
3,Justin Strings,F,"6' 7""",230 lbs,JR,"Carson, CA"
4,Jiday Ugbaja,G,"5' 11""",190 lbs,JR,"San Francisco, CA"
11,Trevis Jackson,G,"5' 11""",171 lbs,SR,"Santa Monica, CA"
12,Grant Dressler,G/F,"6' 6""",194 lbs,SO,"Las Vegas, NV"
14,Jeff Wu,G,"6' 2""",180 lbs,SO,"Taipei City, Taiwan"
15,Matt Battaglia,G,"6' 0""",180 lbs,FR,"El Dorado Hills, CA"
20,George Dancer,G,"6' 3""",190 lbs,FR,"Modesto, CA"
24,Izayah Mauriohooho-le'afa,G,"6' 2""",190 lbs,FR,"Wellington, New Zealand"
30,Joshua Patton,F,"6' 8""",222 lbs,FR,"Manteca, CA"
33,Nick Hornsby,F,"6' 7""",235 lbs,SR,"Irvine, CA"
44,Eric Stuteville,C,"6' 11""",256 lbs,SR,"Orangeville, CA"
50,James Herrick,C,"6' 10""",254 lbs,JR,"Minden, NV"
