number,name,position,height,weight,class,hometown
0,Jaekwon Carliyle,G,"5' 10""",177 lbs,FR,"Philadelphia, PA"
1,Donald Ralls,G,"6' 0""",185 lbs,JR,"Philadelphia, PA"
1,Keith Carroll,G,"5' 11""",160 lbs,SO,"Santa Clarita, CA"
2,Jermaine Marrow,G,"6' 0""",182 lbs,FR,"Newport News, VA"
2,Breon Key,G,"6' 2""",185 lbs,SR,"Hampton, VA"
3,Trey Carver,,"6' 5""",256 lbs,FR,NA
3,Quinton Chievous,G,"6' 6""",215 lbs,SR,"Chicago, IL"
4,Lawrence Cooks,G,"6' 1""",180 lbs,SR,"Charlotte, NC"
11,Tre Houston,G,"6' 0""",155 lbs,FR,"Atlanta, GA"
12,Imani Miller,G,"6' 1""",185 lbs,SO,"Knoxville, TN"
13,Gregory Hayden,G,"5' 7""",160 lbs,JR,"Dallas, TX"
14,Brian Darden,G,"6' 2""",183 lbs,SR,"Hampton, VA"
15,Branden Aughburns,F,"6' 9""",230 lbs,SO,"Queens, NY"
20,A.J. Astroth,F,"6' 6""",200 lbs,SR,"Tampa, FL"
20,David Rancie,G,"6' 3""",170 lbs,FR,"Maplewood, NJ"
21,Ke'Ron Brown,G,"6' 3""",215 lbs,SR,"Savannah, GA"
21,Devon Oakley,G,"6' 3""",185 lbs,SO,"Chesapeake, VA"
22,Trevond Barnes,F,"6' 9""",210 lbs,SO,"Lafayette, AL"
23,Dwight Meikle,G/F,"6' 7""",210 lbs,SR,"Baltimore, MD"
23,Kalin Fisher,G,"6' 2""",180 lbs,SO,"Chicago, IL"
25,Akim Mitchell,G,"6' 5""",200 lbs,SO,"Charlotte, NC"
30,Jervon Pressley,C,"6' 8""",250 lbs,SR,"Charlotte, NC"
31,Charles Wilson-Fisher,F,"6' 9""",205 lbs,JR,"Los Angeles, CA"
32,Dionte Adams,F,"6' 7""",215 lbs,SR,"Charlotte, NC"
33,Lysander Bracey,G,"6' 4""",156 lbs,FR,"Charlotte, NC"
34,Reginald Johnson,G,"6' 2""",190 lbs,SR,"Chicago, IL"
35,Rasheed Stanley,C,"7' 0""",295 lbs,SO,"Duluth, GA"
45,Eugene Marshall III,G,"6' 3""",170 lbs,FR,"Hackensack, NJ"
