number,name,position,height,weight,class,hometown
0,Daniel Dixon,G,"6' 6""",210 lbs,SR,"Great Falls, VA"
1,Jamison Glover,G,"6' 1""",195 lbs,JR,"Haymarket, VA"
2,Matt Milon,G,"6' 5""",200 lbs,SO,"Oviedo, FL"
4,Omar Prewitt,G/F,"6' 7""",195 lbs,SR,"Mount Sterling, KY"
5,Greg Malinowski,G/F,"6' 6""",210 lbs,JR,"Chantilly, VA"
10,Connor Burchfield,G,"6' 4""",177 lbs,JR,"Concord, NC"
11,Michael Schlotman,G,"6' 5""",200 lbs,JR,"Munster, IN"
13,Nathan Knight,F,"6' 10""",247 lbs,FR,"Syracuse, NY"
21,Oliver Tot,G,"6' 6""",205 lbs,JR,"Bratislava, Slovakia"
22,Paul Rowley,F,"6' 8""",200 lbs,SO,"Purcellville, VA"
23,Justin Pierce,G/F,"6' 6""",205 lbs,FR,"Glen Ellyn, IL"
24,Omar Mostafa,G,"6' 2""",215 lbs,FR,"Saddle River, NJ"
34,David Cohn,G,"6' 2""",168 lbs,JR,"Elmhurst, IL"
41,Jack Whitman,F,"6' 9""",235 lbs,JR,"Lexington, KY"
50,Hunter Seacat,F,"6' 9""",235 lbs,SO,"Mooresville, NC"
