number,name,position,height,weight,class,hometown
0,Trey Dickerson,G,"6' 1""",185 lbs,JR,"Queens, NY"
1,Jack Stensgard,G,"6' 2""",185 lbs,FR,"Inver Grove Heights, MN"
2,Carlton Hurst,G,"6' 3""",200 lbs,JR,"Denver, CO"
3,Triston Simpson,G,"6' 1""",185 lbs,FR,"Lincoln, NE"
5,Joshua Doss,G,"6' 4""",200 lbs,JR,"Chicago, IL"
12,Trey Burch-Manning,F,"6' 6""",200 lbs,SO,"Federal Way, WA"
13,Matt Mooney,G,"6' 3""",210 lbs,SO,"Chicago, IL"
20,Brandon Armstrong,G,"6' 5""",205 lbs,FR,"San Antonio, TX"
22,Tyler Peterson,G,"6' 4""",210 lbs,FR,"Lino Lakes, MN"
23,Tyler Flack,F,"6' 7""",230 lbs,SR,"Lakeville, MN"
24,Brady Delimont,G,"6' 3""",180 lbs,FR,"Ainsworth, NE"
25,Tyler Hagedorn,F,"6' 10""",225 lbs,SO,"Norfolk, NE"
31,Dan Jech,F,"6' 9""",220 lbs,SO,"Rochester, MN"
33,Logan Power,G,"6' 4""",220 lbs,SO,"Lincoln, NE"
45,Austin Sparks,F,"6' 8""",225 lbs,JR,"Denver, CO"
