number,name,position,height,weight,class,hometown
0,Cameron Oliver,F,"6' 8""",235 lbs,SO,"Sacramento, CA"
1,Marcus Marshall,G,"6' 3""",200 lbs,SR,"St. Paul, MN"
2,Leland King II,F,"6' 7""",225 lbs,JR,"Inglewood, CA"
4,Devearl Ramsey,G,"5' 11""",180 lbs,FR,"Los Angeles, CA"
5,Cody Martin,F,"6' 7""",210 lbs,JR,"Mocksville, NC"
10,Caleb Martin,G/F,"6' 7""",215 lbs,JR,"Mocksville, NC"
12,Elijah Foster,F,"6' 7""",235 lbs,JR,"Seattle, WA"
14,Lindsey Drew,G,"6' 4""",180 lbs,SO,"Los Angeles, CA"
15,D.J. Fenner,G,"6' 6""",205 lbs,SR,"Seattle, WA"
20,David Cunningham,G,"6' 4""",195 lbs,SO,"Sacramento, CA"
21,Kendall Stephens,G,"6' 7""",205 lbs,SR,"St. Charles, IL"
22,David Kyle,G,"6' 6""",220 lbs,FR,"Reno, NV"
23,Charlie Tooley,G,"6' 0""",195 lbs,FR,"Granite Bay, CA"
23,Zach Zeyen,G,"6' 5""",210 lbs,JR,"Stockton, CA"
24,Jordan Caroline,G/F,"6' 7""",235 lbs,SO,"Champaign, IL"
31,Collin Weaver,G,"6' 3""",195 lbs,JR,"Glendale, AZ"
33,Josh Hall,G,"6' 6""",190 lbs,FR,"Houston, TX"
34,John Carlson,F,"6' 8""",225 lbs,SO,"Reno, NV"
