number,name,position,height,weight,class,hometown
4,Vic Law,F,"6' 7""",205 lbs,SO,"South Holland, IL"
5,Dererk Pardon,C,"6' 8""",235 lbs,SO,"Cleveland, OH"
10,Charlie Hall,F,"6' 5""",205 lbs,SO,"Los Angeles, CA"
12,Isiah Brown,G,"6' 2""",175 lbs,FR,"Seattle, WA"
14,Rapolas Ivanauskas,F,"6' 9""",215 lbs,FR,"Barrington, IL"
20,Scottie Lindsey,G/F,"6' 5""",210 lbs,JR,"Hillside, IL"
21,Tino Malnati,G,"6' 3""",180 lbs,FR,"Northfield, IL"
23,Jordan Ash,G,"6' 3""",195 lbs,SO,"Bolingbrook, IL"
25,Barret Benson,C,"6' 10""",240 lbs,FR,"Willowbrook, IL"
30,Bryant McIntosh,G,"6' 3""",185 lbs,JR,"Greensburg, IN"
32,Nathan Taphorn,F,"6' 7""",215 lbs,SR,"Pekin, IL"
34,Sanjay Lumpkin,G/F,"6' 6""",220 lbs,SR,"Wayzata, MN"
35,Aaron Falzon,F,"6' 8""",215 lbs,SO,"Newton, MA"
44,Gavin Skelly,F,"6' 8""",225 lbs,JR,"Westlake, OH"
