number,name,position,height,weight,class,hometown
0,Matt Smith,F,"6' 6""",190 lbs,SR,"Jackson, TN"
1,Brent Wrapp,G,"6' 3""",175 lbs,JR,"Boulder, CO"
2,Darryl Geyen,G,"5' 10""",165 lbs,SO,"Houston, TX"
3,Taze Moore,F,"6' 5""",180 lbs,FR,"Southhaven, MS"
4,James Suber,F,"6' 7""",210 lbs,JR,"Philadelphia, PA"
5,Dedrick Basile,G,"5' 10""",160 lbs,SR,"Houston, TX"
10,Justin Davis,G/F,"6' 4""",180 lbs,FR,"San Diego, CA"
11,Jaylin Airington,F,"6' 4""",190 lbs,SR,"East Chicago, IN"
13,Shon Briggs,G/F,"6' 6""",200 lbs,JR,"Brentwood, CA"
15,Fallou Ndoye,C,"6' 11""",250 lbs,JR,"Taif, Senegal"
21,Greg Lee,G,"6' 8""",200 lbs,FR,"Houston, TX"
22,Moataz Aly,C,"6' 9""",225 lbs,JR,"Alexandria, Egypt"
23,Damiyne Durham,G,"6' 4""",175 lbs,SO,"Houston, TX"
24,Bray Barnes,F,"6' 5""",185 lbs,SO,"Bakersfield, CA"
51,Justin Pride,G,"5' 10""",180 lbs,SR,"Huntsville, AL"
