number,name,position,height,weight,class,hometown
0,Myles Thornton,F,"6' 6""",190 lbs,SO,"Selma, TX"
1,Jalin Hart,G,"5' 11""",152 lbs,JR,"Houston, TX"
2,Evan Beucler,G,"6' 5""",205 lbs,SO,"Dallas, TX"
3,Simi Socks,F,"6' 6""",210 lbs,SO,"Coppell, TX"
4,Christian Peevy,G,"6' 6""",180 lbs,FR,"Chicago, IL"
5,Devin Wyatt,F,"6' 8""",205 lbs,SO,"DeSoto, TX"
10,Tyler Singleton,G,"6' 3""",175 lbs,SO,"Dallas, TX"
12,Miles Banks,C,"6' 9""",240 lbs,JR,"Queens, NY"
15,Sam Burmeister,G,"6' 4""",200 lbs,JR,"San Antonio, TX"
20,Marek Hulva,F,"6' 9""",230 lbs,FR,"Opava, Czech Republic"
23,Jorden Kite,G,"6' 3""",180 lbs,FR,"San Antonio, TX"
24,Phillip Johnson,G,"6' 5""",197 lbs,SR,"New Orleans, LA"
32,Jerred Kite,F,"6' 11""",215 lbs,SR,"San Antonio, TX"
41,Shawn Johnson,G,"6' 5""",195 lbs,JR,"Gretna, LA"
