number,name,position,height,weight,class,hometown
3,Jair Bolden,G,"6' 4""",205 lbs,FR,"Brooklyn, NY"
4,Justin Williams,G,"6' 4""",225 lbs,FR,"Severn, MD"
5,Adam Mitola,G,"6' 2""",210 lbs,FR,"Florham Park, NJ"
10,Patrick Steeves,G/F,"6' 8""",220 lbs,SR,"Montreal, PQ"
11,Arnaldo Toro,F,"6' 8""",240 lbs,FR,"Hormigueros, Puerto Rico"
12,Yuta Watanabe,G,"6' 9""",197 lbs,JR,"Kagawa, Japan"
14,Jordan Roland,G,"6' 1""",171 lbs,SO,"Syracuse, NY"
15,Collin Smith,C,"6' 10""",240 lbs,FR,"Jacksonville, FL"
23,Jaren Sina,G,"6' 2""",187 lbs,JR,"Lake Hopatcong, NJ"
30,Matt Hart,G,"6' 1""",182 lbs,SR,"Orchard Park, NY"
33,Collin Goss,F,"6' 11""",230 lbs,SO,"Manassas, VA"
34,Tyler Cavanaugh,F,"6' 9""",243 lbs,SR,"Syracuse, NY"
40,Kevin Marfo,F,"6' 8""",240 lbs,FR,"Bergenfield, NJ"
