number,name,position,height,weight,class,hometown
0,Ifeanyi Umezurike,F/C,"6' 10""",240 lbs,SO,"Uturu, Nigeria"
1,Malik Harmon,G,"6' 0""",194 lbs,SR,"Queens, NY"
2,Scott Meredith,G,"6' 2""",180 lbs,SO,"Pilot Mountain, NC"
3,Jamaal King,G,"5' 10""",170 lbs,SO,"Salisbury, MD"
4,"Randall Gaskins, Jr.",G,"6' 3""",180 lbs,FR,"Woodbridge, VA"
5,Daniel Wallace,F/C,"6' 8""",215 lbs,JR,"Suffolk, VA"
11,Isaiah Blackmon,G,"6' 1""",170 lbs,SO,"Charlotte, NC"
13,Keith Braxton,G,"6' 4""",208 lbs,FR,"Glassboro, NJ"
14,Andre Wolford,G,"6' 2""",175 lbs,SO,"Willowick, OH"
15,Deon Baker,G,"6' 5""",220 lbs,JR,"Pittsburgh, PA"
21,Tre Mckeithen,G,"6' 1""",NA,JR,"Pittsburgh, PA"
22,Michael Klebon,G,"6' 2""",175 lbs,SO,"Paxinos, PA"
23,Georgios Angelou,G,"6' 1""",185 lbs,SR,"Halkida, Greece"
24,Jordan Forehand,G,"6' 0""",180 lbs,SO,"Bridgewater, NJ"
30,Deivydas Kuzavas,F/C,"6' 10""",210 lbs,FR,"Kretinga, Lithuania"
32,Josh Nebo,F/C,"6' 8""",215 lbs,SO,"Katy, TX"
33,Patrick Wrencher,F,"6' 6""",250 lbs,SR,"West Chester, OH"
35,Basil Thompson,F,"6' 6""",200 lbs,JR,"Philadelphia, PA"
