number,name,position,height,weight,class,hometown
0,Pookie Powell,G,"6' 0""",185 lbs,SO,"Orlando, FL"
1,Johnnie Shuler,G,"5' 11""",175 lbs,JR,"Washington, DC"
2,Amar Stukes,G,"6' 2""",195 lbs,JR,"Philadelphia, PA"
3,Cleon Roberts,G,"6' 6""",190 lbs,SR,"Miami, FL"
4,Hank Davis,G,"5' 11""",170 lbs,SR,"Cherry Hill, NJ"
5,Tony Washington,C,"6' 10""",230 lbs,JR,"Detroit, MI"
10,Isiah Deas,G,"6' 6""",170 lbs,FR,"New York, NY"
12,Yevgen Sakhniuk,F,"6' 7""",235 lbs,JR,"Kiev, Ukraine"
13,Saul Phiri,G,"6' 4""",210 lbs,FR,"Haverhill, MA"
20,B.J. Johnson,G/F,"6' 7""",200 lbs,JR,"Philadelphia, PA"
21,Jordan Price,G,"6' 5""",220 lbs,SR,"Decatur, GA"
24,Demetrius Henry,F/C,"6' 9""",225 lbs,JR,"Miami, FL"
31,Cian Sullivan,C,"7' 2""",215 lbs,FR,"Tralee, Ireland"
