number,name,position,height,weight,class,hometown
0,Tim Coleman,G,"6' 1""",190 lbs,JR,"Cincinnati, OH"
1,JoJo Zamora,G,"6' 2""",175 lbs,JR,"Oakland, CA"
2,Sedrick Barefield,G,"6' 2""",190 lbs,SO,"Corona, CA"
3,Devon Daniels,G,"6' 5""",200 lbs,FR,"Battle Creek, MI"
5,Parker Van Dyke,G,"6' 3""",190 lbs,SO,"Salt Lake City, UT"
10,Jake Connor,G,"6' 3""",180 lbs,SO,"Salt Lake City, UT"
11,Chris Seeley,F,"6' 8""",215 lbs,FR,"Fresno, CA"
13,David Collette,F,"6' 8""",220 lbs,JR,"Murray, UT"
15,Lorenzo Bonam,G,"6' 4""",195 lbs,SR,"Inkster, MI"
20,Beau Rydalch,G,"6' 6""",210 lbs,FR,"Oakley, UT"
21,Tyler Rawson,F,"6' 10""",225 lbs,JR,"American Fork, UT"
30,Gabe Bealer,G/F,"6' 6""",190 lbs,SR,"Antelope, CA"
34,Jayce Johnson,F/C,"7' 0""",235 lbs,FR,"Mission Viejo, CA"
35,Kyle Kuzma,F,"6' 9""",225 lbs,JR,"Flint, MI"
40,Marc Reininger,F,"6' 9""",220 lbs,FR,"Monument, CO"
43,Jakub Jokl,F/C,"6' 11""",230 lbs,FR,"Havlickuv, Czech Republic"
