number,name,position,height,weight,class,hometown
0,Derek Sloan,F,"6' 6""",225 lbs,JR,"Moreland Hills, OH"
1,Kenny Carpenter,G,"6' 5""",180 lbs,JR,"Detroit, MI"
2,Gavin Peppers,G,"6' 2""",190 lbs,JR,"Brookeville, MD"
3,Rob Edwards,G,"6' 4""",200 lbs,SO,"Detroit, MI"
4,Anthony Wright,F,"6' 7""",200 lbs,JR,"Harrisburg, PA"
5,Jibri Blount,F,"6' 7""",220 lbs,SO,"Pittsburgh, PA"
11,Terrell Hales,G,"6' 4""",190 lbs,JR,"Detroit, MI"
12,Kasheem Thomas,G,"6' 0""",165 lbs,FR,"Chateauguay, PQ"
13,Nelson Maxwell,G,"6' 0""",170 lbs,SO,"Orange Village, OH"
20,Bobby Word,G,"6' 4""",180 lbs,JR,"Lancaster, TX"
21,Tim Hasbargen,G,"6' 4""",200 lbs,JR,"Munich, Germany"
22,Evan Clayborne,F,"6' 8""",240 lbs,FR,"Dayton, OH"
23,Jamarcus Hairston,F,"6' 8""",230 lbs,JR,"Danville, VA"
33,Demonte Flannigan,F,"6' 8""",240 lbs,SR,"Richmond Heights, OH"
35,PJ Posey,C,"6' 8""",275 lbs,SR,"Milwaukee, WI"
41,Andy Lucien,F,"6' 7""",190 lbs,FR,"North Olmsted, OH"
55,Daniel Levitt,G,"6' 1""",170 lbs,SO,"Montreal, PQ"
