number,name,position,height,weight,class,hometown
0,Raheem Watts,F,"6' 7""",216 lbs,SR,"Greenville, SC"
1,Cortez Edwards,G,"6' 2""",170 lbs,SO,"Kissimmee, FL"
2,D'Angelo Richardson,G,"5' 9""",168 lbs,SO,"Vicksburg, MS"
3,Robert Thomas III,G,"6' 0""",185 lbs,SO,"Odessa, TX"
4,Christian Clark,G,"6' 0""",175 lbs,SO,"Hattiesburg, MS"
5,Khari Price,G,"5' 9""",170 lbs,SR,"Slidell, LA"
10,Josh Conley,G,"6' 7""",185 lbs,FR,"Inglewood, CA"
11,Michael Ramey,G,"6' 5""",183 lbs,SR,"Indianapolis, IN"
12,Tim Rowe,F,"6' 11""",220 lbs,SO,"Lilburn, GA"
13,Bilal Abdur-Rahim,G,"6' 7""",200 lbs,JR,"Marietta, GA"
15,Eddie Davis III,F,"6' 7""",248 lbs,JR,"Las Vegas, NV"
20,Kevin Holland,G,"6' 1""",175 lbs,JR,"Tuscaloosa, AL"
21,Anfernee Hampton,G,"6' 5""",170 lbs,JR,"Jackson, MS"
22,Quinton Campbell,G/F,"6' 7""",192 lbs,SR,"Wilmer, AL"
25,Marcus Cooper,G,"6' 3""",195 lbs,JR,"Van Nuys, CA"
30,Clay Weatherspoon,G,"6' 2""",195 lbs,FR,"Jackson, MS"
54,Dominic Magee,G,"6' 4""",190 lbs,JR,"Harvey, LA"
55,Tyree Griffin,G,"5' 10""",165 lbs,JR,"New Orleans, LA"
