number,name,position,height,weight,class,hometown
0,Abdul Lewis,F,"6' 10""",225 lbs,SO,"Irvington, NJ"
1,Taj Price,F,"6' 7""",210 lbs,FR,"Newark, NJ"
2,Tim Coleman,G,"6' 5""",210 lbs,SR,"Union, NJ"
3,Chris Jenkins,G/F,"6' 4""",215 lbs,JR,"Hillside, NJ"
5,Damon Lynn,G,"5' 11""",165 lbs,SR,"Hillside, NJ"
11,Shyquan Gibbs,G,"6' 1""",150 lbs,FR,"Hillside, NJ"
12,Anthony Tarke,G/F,"6' 6""",205 lbs,FR,"Gaithersburg, MD"
14,Reilly Walsh,G,"6' 3""",180 lbs,SO,"Staten Island, NY"
15,James McMillon,G,"6' 1""",185 lbs,JR,"Newark, NJ"
21,Ron Alston,G/F,"6' 6""",195 lbs,FR,"Alexandria, VA"
23,Osa Izevbuwa,G,"6' 3""",230 lbs,SR,"Staten Island, NY"
25,Rob Ukawuba,G,"6' 4""",210 lbs,SR,"East Brunswick, NJ"
32,Donovan Greer,F,NA,NA,FR,NA
34,Mohamed Bendary,F,"6' 9""",235 lbs,SO,"Jersey City, NJ"
