number,name,position,height,weight,class,hometown
0,Lou Griffith,G,"5' 9""",155 lbs,FR,"Washington, IL"
1,Donte Thomas,F,"6' 7""",225 lbs,JR,"Calumet City, IL"
2,Ronnie Suggs,G,"6' 6""",190 lbs,SO,"Washington, MO"
3,Antoine Pittman,G,"6' 3""",210 lbs,SO,"Rockford, IL"
5,Darrell Brown,G,"5' 10""",175 lbs,FR,"Memphis, TN"
12,Koch Bar,C,"6' 11""",225 lbs,FR,"Abyei, South Sudan"
13,Luuk van Bree,F,"6' 9""",220 lbs,SO,"Venray, Netherlands"
14,Peter Hanley,F,"6' 7""",215 lbs,SO,"Peoria, IL"
20,Jerome Merritt,F,"6' 5""",210 lbs,FR,"Peoria, IL"
23,Dwayne Lautier-Ogunleye,G,"6' 3""",205 lbs,SO,"London, England"
24,JoJo McGlaston,G/F,"6' 5""",205 lbs,JR,"Dublin, CA"
25,Nate Kennell,G,"6' 6""",195 lbs,FR,"Metamora, IL"
30,Callum Barker,C,"6' 9""",230 lbs,SO,"Hobart, Australia"
34,Alex Foster,F,"6' 8""",230 lbs,JR,"Plainfield, IL"
35,Jayden Hodgson,G,"6' 3""",185 lbs,FR,"Gosford, Australia"
