number,name,position,height,weight,class,hometown
0,Ty Greer,F,"6' 6""",210 lbs,JR,"Chicago, IL"
2,Deron Powers,G,"6' 0""",170 lbs,SR,"Williamsburg, VA"
3,Justin Wright-Foreman,G,"6' 1""",184 lbs,SO,"Laurelton, NY"
4,Desure Buie,G,"6' 0""",155 lbs,SO,"Bronx, NY"
5,Eli Pemberton,G,"6' 4""",190 lbs,FR,"Middletown, CT"
11,Rokas Gustys,F,"6' 9""",260 lbs,JR,"Kaunas, Lithuania"
12,Tommy Ros,F,"6' 8""",210 lbs,FR,"Paris, France"
14,Brian Bernardi,G,"6' 2""",195 lbs,SR,"Staten Island, NY"
15,Stafford Trueheart,F,"6' 8""",195 lbs,FR,"Lancaster, NY"
23,Connor Klementowicz,G,"6' 3""",195 lbs,FR,"Freehold, NJ"
24,Jamall Robinson,G/F,"6' 5""",208 lbs,JR,"Cheltenham, MD"
33,Hunter Sabety,F,"6' 9""",260 lbs,JR,"Oceanside, NY"
44,Andre Walker,F/C,"6' 10""",230 lbs,JR,"Gaithersburg, MD"
