number,name,position,height,weight,class,hometown
0,Richie Mitchell,G,"6' 1""",175 lbs,SO,"Michigan City, IN"
1,Kentrall Brooks,C,"6' 8""",205 lbs,SR,"Bronx, NY"
2,Brian Parker,G,"6' 2""",225 lbs,SO,"Cleveland, OH"
4,Isaiah Lamb,F,"6' 4""",205 lbs,SO,"Baltimore, MD"
5,Khallid Hart,G,"6' 2""",210 lbs,SR,"Newark, DE"
11,Tobias Sjoberg,C,"6' 9""",210 lbs,FR,"Malmo, Sweden"
13,Kristinn Palsson,G/F,"6' 6""",195 lbs,SO,"Reykanesbear, Iceland"
14,Aleksandar Dozic,F,"6' 9""",220 lbs,FR,"Podgorica, Montenegro"
15,Obi Momah,F/C,"6' 7""",230 lbs,JR,"Farmington, CT"
21,Kyle Daugherty,G,"6' 4""",180 lbs,SO,"Reno, NV"
24,Courtney Clyburn,G,"6' 4""",180 lbs,SO,"Rochester, NY"
25,Connor McClenaghan,C,"6' 9""",240 lbs,JR,"Carrollton, TX"
30,Ryan Funk,F,"6' 5""",190 lbs,SO,"Clarence, NY"
34,David Knudsen,G/F,"6' 4""",205 lbs,SO,"Copenhagen, Denmark"
