number,name,position,height,weight,class,hometown
0,Kiko Stavrev,F,"6' 7""",210 lbs,FR,"Sofia, Bulgaria"
2,Juwan Williams,G/F,"6' 5""",200 lbs,SO,"Richmond, TX"
3,Jordan Dallas,F/C,"6' 10""",220 lbs,FR,"Long Beach, CA"
5,Cody John,G,"6' 3""",185 lbs,SO,"Toronto, ON"
10,Jerrick Harding,G,"6' 1""",185 lbs,FR,"Wichita, KS"
11,McKay Butler,G,"6' 2""",170 lbs,FR,"Farmington, UT"
12,George Darling,F,"6' 9""",200 lbs,FR,"Doncaster, England"
22,Ryan Richardson,G,"6' 4""",185 lbs,JR,"Mesa, AZ"
23,Richaud Gittens,G/F,"6' 4""",200 lbs,SR,"Tempe, AZ"
24,McKay Cannon,G,"6' 0""",185 lbs,SO,"Shelley, ID"
25,Dusty Baker,G/F,"6' 4""",190 lbs,JR,"Rancho Santa Margarita, CA"
30,Jeremy Senglin,G,"6' 2""",195 lbs,SR,"Arlington, TX"
34,Brenden Morris,F,"6' 7""",185 lbs,FR,"Syracuse, UT"
35,Kyndahl Hill,F,"6' 7""",220 lbs,SR,"Humble, TX"
44,Zach Braxton,C,"6' 9""",250 lbs,SO,"Highlands Ranch, CO"
NA,Brekkott Chapman,F,"6' 8""",205 lbs,JR,"Roy, UT"
