number,name,position,height,weight,class,hometown
0,Jaquori McLaughlin,G,"6' 4""",185 lbs,FR,"Gig Harbor, WA"
1,Stephen Thompson Jr.,G,"6' 4""",175 lbs,SO,"Los Angeles, CA"
2,Ronnie Stacy,G,"6' 4""",195 lbs,JR,"Alexander City, AL"
3,Tres Tinkle,F,"6' 8""",220 lbs,SO,"Missoula, MT"
5,Cheikh N'diaye,C,"7' 0""",240 lbs,SR,"Dakar, Senegal"
11,Malcolm Duvivier,G,"6' 2""",205 lbs,SR,"Toronto, ON"
12,Drew Eubanks,F,"6' 10""",250 lbs,SO,"Troutdale, OR"
13,Keondre Dew,F,"6' 8""",220 lbs,JR,"San Bernardino, CA"
14,Matt Dahlen,F,"6' 6""",205 lbs,JR,"Redmond, OR"
15,Tanner Sanders,G,"6' 5""",210 lbs,SO,"Corvallis, OR"
22,Daine Muller,G,"6' 4""",200 lbs,JR,"Billings, MT"
23,Gligorije Rakocevic,C,"6' 11""",255 lbs,SO,"Bijelo Polj, Montenegro"
24,Kendal Manuel,G,"6' 4""",185 lbs,FR,"Billings, MT"
31,Christian Russell,C,"6' 11""",235 lbs,FR,"Salem, OR"
34,Ben Kone,F,"6' 8""",235 lbs,FR,"San Jose, CA"
