number,name,position,height,weight,class,hometown
2,Dorian Chatman,F,"6' 7""",208 lbs,SO,"Port Arthur, TX"
3,Nick Garth,G,"6' 0""",191 lbs,SO,"Houston, TX"
4,Cameron McGee,G,"6' 2""",185 lbs,FR,"Dallas, TX"
5,Lincoln Davis,G,"6' 1""",165 lbs,SR,"Pittsburgh, PA"
10,Torey Noel,G,"5' 10""",190 lbs,JR,"Oklahoma City, OK"
11,Josh Nzeakor,F,"6' 8""",211 lbs,SO,"Mesquite, TX"
12,Zjori Bosha,G,"6' 5""",177 lbs,JR,"Sour Lake, TX"
13,Terrance Hubby,F,"6' 5""",198 lbs,SO,"Arlington, TX"
15,Tyrin Atwood,G/F,"6' 6""",203 lbs,FR,"Beaumont, TX"
20,Marcus Owens,G/F,"6' 2""",199 lbs,SR,"Fort Lauderdale, FL"
21,Colton Weisbrod,F,"6' 5""",218 lbs,JR,"Nederland, TX"
30,Christian Albright,G,"6' 8""",235 lbs,JR,"Dallas, TX"
32,Joey Frenchwood,G,"6' 1""",184 lbs,JR,"Newark, CA"
NA,James Harrison,F,"6' 5""",200 lbs,SR,"Houston, TX"
