number,name,position,height,weight,class,hometown
0,Dominique Matthews,G,"6' 2""",200 lbs,FR,"Chicago, IL"
1,Michael Kolawole,G,"6' 5""",200 lbs,SO,"Rowlett, TX"
2,K.J. Santos,F,"6' 8""",210 lbs,FR,"Geneva, IL"
3,Hassan Thomas,F,"6' 7""",220 lbs,SO,"Dallas, TX"
4,Lance Whitaker,G,"6' 4""",210 lbs,JR,"Bartlett, IL"
5,Tarkus Ferguson,G,"6' 4""",190 lbs,FR,"Belleville, IL"
10,Dikembe Dixson,F,"6' 7""",200 lbs,SO,"Freeport, IL"
13,Jordan Blount,F,"6' 8""",200 lbs,FR,"Cork, Ireland"
15,Godwin Boahen,G,"5' 11""",175 lbs,FR,"Toronto, ON"
21,Tai Odiase,F/C,"6' 9""",230 lbs,JR,"Flossmoor, IL"
22,Kyle Guice,F/C,"6' 8""",220 lbs,JR,"Coeur d'Alene, ID"
23,Marcus Ottey,G,"6' 2""",185 lbs,FR,"Ajax, ON"
25,Josh Joiner,G,"6' 1""",170 lbs,SR,"Chicago, IL"
32,Clint Robinson,F/C,"6' 8""",235 lbs,JR,"Montego Bay, Jamaica"
