number,name,position,height,weight,class,hometown
0,Ty'Quan Bitting,F/C,"6' 9""",220 lbs,SR,"Winston Salem, NC"
1,Treshaad Williams,F,"6' 5""",235 lbs,SR,"Nashville, GA"
2,Jordan Walker,G,"6' 1""",177 lbs,FR,"Indianapolis, IN"
3,Keion Alexander,F/C,"6' 9""",210 lbs,JR,"Brooklyn, NY"
5,Miguel Dicent,G,"6' 3""",155 lbs,JR,"Santo Domingo, Dominican Republic"
10,Alonzo Chatman,F,"6' 7""",200 lbs,FR,"Chicago, IL"
11,Malik Maitland,G,"5' 11""",170 lbs,SO,"Daytona Beach, FL"
13,Lamontray Harris,F,"6' 7""",210 lbs,SO,"Louisville, KY"
15,DeJuan Marrero,F,"6' 6""",230 lbs,SR,"Gary, IN"
21,Wes Noble,F,"6' 5""",190 lbs,SO,"Jackson, KY"
22,Xavier Moon,G,"6' 2""",190 lbs,SR,"Goodwater, AL"
23,Malik Winston,G,"6' 4""",194 lbs,FR,"Baltimore, MD"
25,Ronnye Beamon,F,"6' 5""",195 lbs,SR,"Calumet City, IL"
32,Djimon Henson,G,"6' 3""",189 lbs,FR,"Indianapolis, IN"
35,Soufiyane Diakite,F,"6' 6""",192 lbs,JR,"Bronx, NY"
