number,name,position,height,weight,class,hometown
0,Xavier Bishop,G,"5' 8""",150 lbs,FR,"Springfield, IL"
1,Dashawn King,G/F,"6' 3""",205 lbs,SR,"Bronx, NY"
2,Isaiah Ross,G,"6' 4""",195 lbs,FR,"Davenport, IA"
3,Kyle Steward,F,"6' 7""",195 lbs,SR,"Detroit, MI"
4,LaVell Boyd,G,"6' 0""",180 lbs,SR,"Chicago, IL"
5,Jordan Giles,F,"6' 7""",225 lbs,FR,"Tuscaloosa, AL"
10,Broderick Robinson,G,"6' 1""",195 lbs,JR,"Grand Junction, CO"
11,Grant Leach,G,"6' 3""",185 lbs,SO,"Fishers, IN"
12,Martez Harrison,G,"5' 11""",200 lbs,SR,"Kansas City, MO"
15,Robert Knar,G,"6' 1""",185 lbs,JR,"Mundelein, IL"
22,Duane Clark,F,"6' 8""",260 lbs,FR,"St. Louis, MO"
25,Broderick Newbill,G/F,"6' 5""",205 lbs,SR,"Kansas City, MO"
30,Aleer Leek,F/C,"6' 9""",225 lbs,SO,"Juba, South Sudan"
32,Broderick Ross,G,"6' 1""",175 lbs,FR,"St. Louis, MO"
42,Daniel Hailey,G/F,"6' 5""",230 lbs,FR,"Stanberry, MO"
54,Darnell Tillman,F/C,"6' 8""",250 lbs,SR,"St. Louis, MO"
