number,name,position,height,weight,class,hometown
0,Rex Pflueger,G,"6' 6""",202 lbs,SO,"Dana Point, CA"
1,Austin Torres,F,"6' 7""",241 lbs,SR,"Mishawaka, IN"
2,Temple Gibbs,G,"6' 3""",200 lbs,FR,"Scotch Plains, NJ"
3,V.J. Beachem,F,"6' 8""",201 lbs,SR,"Fort Wayne, IN"
4,Matt Ryan,F,"6' 7""",228 lbs,SO,"Cortlandt Manor, NY"
5,Matt Farrell,G,"6' 1""",178 lbs,JR,"Bridgewater, NJ"
12,Elijah Burns,F,"6' 8""",235 lbs,SO,"Troy, NY"
13,Nikola Djogo,G,"6' 7""",203 lbs,FR,"Hamilton, ON"
21,Matt Gregory,F,"6' 8""",201 lbs,JR,"Avon, IN"
23,Martinas Geben,F,"6' 10""",255 lbs,JR,"Vilnius, Lithuania"
32,Steve Vasturia,G,"6' 6""",212 lbs,SR,"Medford, NJ"
33,John Mooney,F,"6' 9""",245 lbs,FR,"Orlando, FL"
34,Patrick Mazza,F,"6' 10""",255 lbs,SR,"Glen Ellyn, IL"
35,Bonzie Colson,F,"6' 5""",225 lbs,JR,"New Bedford, MA"
