number,name,position,height,weight,class,hometown
0,Kahlil Thomas,F,"6' 7""",230 lbs,SR,"Parkway, FL"
2,Jordan Allen,G,"6' 3""",190 lbs,FR,"Dover, DE"
3,Jimmie Taylor,G,"6' 4""",200 lbs,SR,"Branford, FL"
5,Xzavier Malone,G,"6' 4""",172 lbs,FR,"Philadelphia, PA"
10,Kealen Washington-Ives,G,"5' 9""",165 lbs,FR,"Providence, RI"
11,Xavier Lundy,F,"6' 7""",230 lbs,SR,"Paulsboro, NJ"
12,Anthony Durham,G,"6' 3""",190 lbs,JR,"Philadelphia, PA"
13,Frederick Scott,F,"6' 7""",225 lbs,SO,"Munster, IN"
14,Dimencio Vaughn,G/F,"6' 5""",210 lbs,FR,"New York, NY"
20,Tyere Marshall,C,"6' 8""",220 lbs,FR,"Philadelphia, PA"
21,Norville Carey,F,"6' 7""",228 lbs,SR,British Virgin Islands
22,Devine Eke,F,"6' 7""",195 lbs,SO,"Plainfield, NJ"
23,Stevie Jordan,G,"5' 10""",170 lbs,FR,"Bensalem, PA"
33,Bobby Xu,G,"6' 5""",180 lbs,FR,"Tai Yuan, China"
