number,name,position,height,weight,class,hometown
1,Josue Salaam,G,"6' 4""",210 lbs,SR,"San Francisco, CA"
2,Diamante Lewis,G,"6' 3""",195 lbs,SR,"Ocala, FL"
3,Brandon Tabb,G/F,"6' 5""",200 lbs,JR,"Hampton, VA"
4,Rodney Ross,F,"6' 8""",220 lbs,JR,"Atlanta, GA"
4,Jamal Gaines,,"6' 3""",185 lbs,FR,NA
5,Danny Harris,G,"5' 11""",165 lbs,FR,NA
10,Jordan Potts,G,"5' 10""",185 lbs,SR,"Columbus, OH"
11,Marquel Ingram,G,"6' 2""",200 lbs,SO,"Detroit, MI"
12,Quinton Forrest,G,"6' 5""",210 lbs,SO,"Windermere, FL"
15,Reggie Baker,G,"6' 4""",185 lbs,SR,"Avon Park, FL"
21,Jeffrey Altidort,G,"6' 1""",180 lbs,JR,"Coral Springs, FL"
22,Houston Smith,G,"6' 4""",210 lbs,FR,"Columbus, OH"
32,Ulmer Manzie,F,"6' 9""",240 lbs,FR,"Columbus, OH"
33,Brandon Suggs,F,"6' 8""",215 lbs,FR,"Winnebago, IL"
