number,name,position,height,weight,class,hometown
1,Tyrie Jackson,G,"6' 1""",205 lbs,FR,"Tifton, GA"
2,Khadim Sy,F,"6' 10""",240 lbs,FR,"Dakar, Senegal"
3,Seth LeDay,F,"6' 7""",200 lbs,JR,"Dallas, TX"
4,Seth Allen,G,"6' 1""",190 lbs,SR,"Woodbridge, VA"
5,Justin Robinson,G,"6' 1""",185 lbs,SO,"Manassas, VA"
10,Justin Bibbs,G,"6' 5""",220 lbs,JR,"Dayton, OH"
11,Devin Wilson,G,"6' 4""",195 lbs,SR,"McKees Rocks, PA"
13,Ahmed Hill,G,"6' 5""",205 lbs,JR,"Augusta, GA"
14,Greg Donlon,F,"6' 8""",230 lbs,SR,"Midlothian, VA"
15,Chris Clarke,G/F,"6' 6""",210 lbs,SO,"Virginia Beach, VA"
21,Nick Fullard,F,"6' 10""",225 lbs,JR,"La Plata, MD"
22,Johnny Hamilton,C,"7' 0""",230 lbs,SR,"Rio Claro, Trinidad & Tobago"
24,Kerry Blackshear Jr.,F,"6' 10""",260 lbs,SO,"Orlando, FL"
32,Zach LeDay,F,"6' 7""",235 lbs,SR,"Dallas, TX"
33,Matt Galloway,G,"6' 3""",205 lbs,SR,"Sterling, VA"
42,Ty Outlaw,G/F,"6' 6""",220 lbs,JR,"Roxboro, NC"
