number,name,position,height,weight,class,hometown
0,L.J. Peak,G,"6' 5""",215 lbs,JR,"Gaffney, SC"
1,Tre Campbell,G,"6' 2""",170 lbs,JR,"Washington, DC"
2,Jonathan Mulmore,G,"6' 4""",185 lbs,JR,"New Orleans, LA"
4,Jagan Mosely,G,"6' 3""",205 lbs,FR,"Morganville, NJ"
5,Reggie Cameron II,F,"6' 7""",225 lbs,SR,"Hackensack, NJ"
10,Ra'Mond Hines,G,"6' 4""",175 lbs,JR,"Washington, DC"
15,Jessie Govan,C,"6' 10""",270 lbs,SO,"Queens Village, NY"
20,George Muresan,F,"6' 9""",210 lbs,FR,"Potomac, MD"
22,Akoy Agau,F,"6' 8""",235 lbs,JR,"Omaha, NE"
23,Rodney Pryor,G,"6' 5""",205 lbs,SR,"Evanston, IL"
24,Marcus Derrickson,F,"6' 7""",250 lbs,SO,"Bowie, MD"
32,Kaleb Johnson,G/F,"6' 6""",205 lbs,SO,"South Hill, VA"
33,Trey Mourning,F,"6' 9""",230 lbs,JR,"Miami, FL"
42,Bradley Hayes,C,"7' 0""",275 lbs,SR,"Jacksonville, FL"
NA,Isaac Copeland,,NA,NA,47.5,NA
NA,Isaac Copeland,,NA,NA,,NA
NA,Isaac Copeland,,NA,NA,47.5,NA
