number,name,position,height,weight,class,hometown
1,Jordan Bell,F,"6' 9""",225 lbs,JR,"Long Beach, CA"
2,Casey Benson,G,"6' 3""",185 lbs,JR,"Tempe, AZ"
3,Payton Pritchard,G,"6' 2""",200 lbs,FR,"West Linn, OR"
4,M.J. Cage,F,"6' 10""",225 lbs,FR,"Santa Ana, CA"
5,Tyler Dorsey,G,"6' 4""",195 lbs,SO,"Los Angeles, CA"
10,Charlie Noebel,G,"6' 2""",178 lbs,SR,"Irvine, CA"
11,Keith Smith,F,"6' 7""",205 lbs,FR,"Seattle, WA"
13,Paul White,F,"6' 9""",235 lbs,JR,"Chicago, IL"
21,Evan Gross,G,NA,NA,FR,NA
24,Dillon Brooks,F,"6' 7""",225 lbs,JR,"Mississauga, ON"
25,Chris Boucher,F,"6' 10""",200 lbs,SR,"Montreal, PQ"
31,Dylan Ennis,G,"6' 2""",195 lbs,SR,"Brampton, ON"
35,Kavell Bigby-Williams,F,"6' 11""",230 lbs,JR,"London, England"
41,Roman Sorkin,F,"6' 10""",225 lbs,JR,"Ashdod, Israel"
